0.0017598,0,0.11131,0,0,0,0.00087989,0,0,0.018918,0,0.0035196,0.00043995,0.00087989,0,0,0,0,0.018918,0.08359,0,0,0,0,0,0,0,0,0.010559,0,0.00043995,0,0.0087989,0.00043995,0,0.0013198,0,0,0.022437,0.00087989,0.0035196,0,0,0,0,0.043995,0,0,0.0013198,0,0,0,0,0,0.018478,0,0.025957,0,0,0.0061593,0,0,0,0.13682,0,0.010559,0,0,0,0,0.010119,0,0,0.00087989,0,0.007919,0.014958,0,0.00043995,0,0,0.00087989,0,0,0.058953,0,0,0,0.13946,0,0,0.00043995,0.0021997,0.21557,0.0017598,0,0,0,0,0,0,0.0013198,0,0,0,0,0.0026397,0,0.029916,0,0,0,0,0.0026397,0,0,0,0,0,0.00043995,0.0013198,0,0,0.20062,0.007919,0,0,0.021557,0.0030796,0,0,0,0,0,0,0,0,0.0030796,0,0,0,0.0052794,0,0,0.0035196,0,0,0.00043995,0,0,0.00087989,0,0,0.00043995,0,0,0,0.0013198,0,0,0,0,0.025517,0,0,0,0,0,0,0,0,0.0092389,0,0.097668,0,0,0.00043995,0,0,0,0.0039595,0.0013198,0.051914,0,0.0035196,0,0,0
0,0.00087989,0,0,0,0.0092389,0.023317,0,0,0.13946,0.0035196,0,0,0,0.10075,0,0.010999,0,0.068632,0.14606,0,0,0.16894,0.10295,0.0096788,0,0,0.14782,1,0,0.21777,0,0.0013198,0,0,0,0,0,0.023757,0.0092389,0.20678,0,0,0.039155,0,0.55345,0,0,0,0,0,0.11659,0.051914,0,0.051034,0.0021997,0,0,0,0.032996,0,0,0.047954,0.058513,0,0.050154,0,0,0,0,0.040915,0,0.015398,0.017598,0,0.30048,0.042235,0,0.00043995,0.043995,0,0.0026397,0,0.33964,0.015838,0,0,0,0.25165,0,0.0013198,0.14958,0,0.010999,0.00043995,0,0.0013198,0.23757,0,0.018038,0.0021997,0.0039595,0,0.08095,0,0,0.13374,0.0013198,0.00043995,0,0.23009,0.0021997,0,0.00043995,0.10471,0,0.07963,0,0,0.11527,0.045755,0.00043995,0,0.14386,0.0052794,0.054114,0.008359,0.036956,0.00087989,0,0,0.020238,0.025517,0.21821,0,0,0,0.017598,0,0,0.016718,0.012319,0,0,0.016278,0,0.0021997,0.0017598,0,0,0,0,0,0.00087989,0.19402,0,0.0043995,0.0013198,0,0.00087989,0.0035196,0,0.021117,0,0.00043995,0,0,0,0,0.071271,0,0.042675,0.0021997,0.0017598,0,0,0.0026397,0.30092,0,0,0.15618,0.014078,0,0.0021997,0.034316,0,0,0.025077
0.075231,0.073031,0,0.033436,0.0013198,0.099868,0,0.24197,0,0,0.00043995,0,0,0,0,0,0.08711,0,0.6278,0.024197,0.11043,0,0,0,0.0039595,0.11659,0.29256,0.007919,0.00043995,0.1949,0,0.016718,0.42631,0.50594,0.00043995,0.019358,0.0026397,0,0,0.047074,0,0,0.042675,0,0.094149,0.048394,0.0013198,0,0,0.08095,0,0,0,0.048834,0,0.0096788,0,0,0.15882,0.00043995,0.0096788,0,0.0061593,0.022877,0.15442,0.031236,0.0013198,0.021117,0.021997,0.026397,0,0.35416,0.0026397,0,0.0048394,0.010119,0.0013198,0,0.12055,0,0.040915,0.85614,0.019798,0,0.00087989,0.095469,0,0.00087989,0.0013198,0.025517,0.27145,0.0070392,0.0026397,0.00087989,0,0,0.12538,0.0013198,0.24197,0,0.051914,0,0.00043995,0,0.0057193,0.046634,0,0.13198,0.0017598,0.025957,0,0.032556,0.00043995,0,0.0013198,0,0,0.5385,0.00043995,0,0,0.00043995,0.22745,0.0092389,0.070832,0,0,0,0.0039595,0.08271,0,0,0,0,0,0,0.028597,0,0.22657,0.00087989,0.0030796,0.00043995,0,0,0.095908,0.065112,0,0,0.11659,0,0,0.091509,0.00087989,0.5385,0,0.035636,0,0.025517,0.090629,0.054553,0,0,0.093709,0.028157,0.088869,0,0,0,0.28773,0,0.24637,0,0.00043995,0.00043995,0,0.0035196,0,0,0,0.020238,0,0.040475,0,0,0.050594,0.041795,0.00043995,0
0.0057193,0,0.00043995,0,0,0.00043995,0,0,0,0,0.00087989,0,0,0,0,0,0,0,0.0035196,0.0030796,0,0.014518,0,0,0,0,0,0,0,0,0,0,0,0,0.071271,0,0,0,0,0.015398,0,0,0,0.0035196,0,0.0035196,0,0,0,0,0,0,0,0,0.1289,0,0,0,0,0.39287,0,0,0,0.0039595,0.0030796,0.024637,0,0,0,0,0.17994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087989,0,0,0,0.00043995,0,0,0,0,0.0017598,0,0,0,0,0,0,0,0.27321,0,0,0,0,0,0.00043995,0,0,0,0,0,0,0,0,0,0,0,0.00043995,0,0.0092389,0,0.00087989,0,0,0.00043995,0,0,0,0,0,0,0,0,0,0,0.0043995,0,0,0.0030796,0,0.0061593,0,0.00043995,0.00043995,0,0,0,0,0,0,0,0,0,0,0.092389,0.021997,0.00043995,0,0,0,0.00087989,0,0.00043995,0,0,0,0,0,0,0.00043995,0.27233,0,0,0,0.49406,0,0,0,0,0,0.22613,0,0,0.044875,0,0
0,0,0,0,0,0,0,0,0,0,0,0.10075,0,0,0,0,0,0,0,0,0,0,0.0052794,0,0,0,0,0.0017598,0.10955,0,0.00043995,0,0,0,0,0,0,0,0,0,0.00087989,0,0,0,0,0,0.00087989,0,0,0,0,0.17906,0.0017598,0,0,0,0,0,0,0,0,0,0,0,0.00043995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20853,0,0,0,0,0,0.034756,0,0,0,0,0,0,0.10647,0,0,0,0.0035196,0,0,0,0,0.00043995,0,0,0,0,0,0.047954,0,0,0,0,0,0.0092389,0.0026397,0.053234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032116,0,0,0,0,0,0,0,0,0,0
0,0.0013198,0,0.00087989,0,0,0.021117,0,0,0,0,0,0,0,0,0,0,0,0,0.0030796,0,0,0,0.0013198,0,0,0,0,0,0,0,0.0061593,0.0057193,0.0013198,0,0,0.023757,0,0,0,0,0,0,0.00087989,0.0013198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027717,0,0,0,0,0,0,0,0,0,0.021117,0,0.0013198,0,0,0,0,0,0,0.00043995,0,0.019798,0,0,0,0,0.020678,0,0.044875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018918,0,0,0,0.0013198,0.0070392,0,0,0,0,0.0035196,0,0,0,0,0,0.0013198,0,0,0,0,0,0,0,0,0,0,0,0,0.010559,0,0.0043995,0,0,0,0,0,0,0.015838,0.0017598,0.0013198,0,0,0,0.016718,0.0013198,0,0,0,0,0,0.0013198,0,0,0,0,0,0,0.12275,0,0,0,0,0.010119,0,0,0,0.010999,0,0,0,0,0,0,0,0,0,0,0,0.0026397
0.0017598,0,0,0,0,0.00087989,0.017598,0,0,0,0,0.010999,0.08711,0,0,0,0,0,0.070392,0.028597,0,0,0.0070392,0.00043995,0.0048394,0.12538,0,0,0.0057193,0,0,0,0.0096788,0.28729,0,0.27805,0.00043995,0,0,0.008359,0,0,0,0.00043995,0,0.066872,0,0,0,0.048394,0,0.0039595,0,0,0.0013198,0.22437,0,0,0.020678,0,0,0,0.27805,0.0096788,0,0.014078,0,0,0,0,0.00087989,0.37132,0.13462,0,0,0.24373,0.034756,0,0.0026397,0,0,0.047074,0,0,0.00087989,0,0,0,0.0013198,0,0.055873,0.23229,0.00043995,0.0026397,0,0,0,0.0013198,0.0021997,0,0.34536,0,0.10075,0.00043995,0,0,0.00043995,0,0.00043995,0,0,0.23537,0,0,0,0,0,0.049714,0,0,0,0.0021997,0.11659,0.0039595,0.00043995,0,0.027717,0,0.11527,0,0,0.0026397,0,0,0,0,0,0.00087989,0,0,0,0.030356,0,0,0.0087989,0.0030796,0,0,0.25605,0,0,0.21425,0,0.020678,0,0,0,0.0030796,0,0,0,0,0.076991,0,0,0,0,0,0,0,0.18654,0.0013198,0,0.00043995,0,0,0,0,0,0,0,0.043555,0,0.0065992,0.098548,0,0,0.00043995
0,0,0,0,0.0013198,0,0,0,0.0017598,0,0,0,0,0,0,0,0,0,0,0,0,0.0048394,0,0,0,0,0,0,0,0,0,0,0,0,0.0087989,0,0,0.00043995,0,0,0,0,0,0,0,0,0,0,0.029037,0,0.069072,0,0,0.0043995,0,0,0,0.066872,0,0,0,0.076991,0,0,0,0,0.0035196,0,0.054114,0,0,0,0,0,0,0,0,0.011879,0,0,0,0,0,0,0,0,0.0043995,0,0,0,0,0,0.0026397,0,0,0.046194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027717,0,0,0.026397,0,0,0,0,0,0.0061593,0,0,0,0,0,0.0035196,0,0,0,0,0,0,0.0030796,0,0.0048394,0,0,0,0,0,0,0,0,0,0.0017598,0.0013198,0,0.0021997,0,0,0,0,0,0,0,0,0.067752,0,0,0,0.0061593,0,0.014958,0,0,0,0,0.010119,0,0,0,0,0,0,0,0,0,0,0,0,0.00043995,0,0
0.032116,0,0.0039595,0,0,0.27057,0,0.3722,0,0,0.018918,0.068632,0.6278,0.0035196,0,0,0.070392,0,0,0.58425,0.075231,0,0.068192,0.014518,0.027277,0,0.020678,0.1707,0.060273,0.13462,0.00087989,0,0.010119,0.0092389,0,0.054114,0,0,0.0017598,0.077871,0.0065992,0,0.072151,0,0,0.69424,0.012319,0,0,0.43071,0,0.0030796,0.0074791,0,0,0.043115,0,0,0.022877,0.091949,0.00087989,0,0.054993,0.23625,0.50814,0.23977,0,0,0,0.11791,0.060713,0.027717,0,0,0.0048394,0.37747,0.0030796,0,0.029476,0.0043995,0.10163,0.44787,0,0.00087989,0,0,0,0,0.054553,0.034316,0.22173,0.077871,0,0.037396,0,0,0.07963,0.028157,0.029916,0.0030796,0.030796,0.015398,0,0.040035,0.0057193,0.029916,0.0013198,0.10911,0.010119,0.010119,0,0,0,0,0.0087989,0,0.032996,0.6388,0,0,0.015838,0.090189,0,0.13858,0,0,0.10031,0,0.036076,0.24769,0,0.0013198,0.010999,0,0.060273,0,0,0,0.16278,0,0.39727,0,0,0,0.17422,0.0061593,0,0,0,0,0,0,0,0.058513,0,0.057633,0,0.08227,0.065552,0.0017598,0,0,0.86934,0,0.08579,0,0,0,0.3656,0.0070392,0.1927,0,0.0026397,0.012319,0.00043995,0,0.011879,0,0,0.22481,0.012319,0.14738,0,0,0.27101,0.0039595,0,0.0021997
0.00087989,0.027717,0.016718,0.0092389,0,0.063352,0.053234,0.0017598,0,0,0.08359,0.14606,0.024197,0.0030796,0,0.0030796,0.028597,0,0.58425,0,0,0,0.28157,0.014518,0,0.0035196,0.00043995,0.025517,0.068632,0.00043995,0.0096788,0,0.1971,0.035196,0,0.025077,0.045315,0,0.0070392,0.092389,0.013638,0,0,0,0.013638,0.65992,0,0,0,0.0030796,0,0.041795,0,0,0.008359,0.007919,0,0,0.00043995,0.23493,0,0.0039595,0.030796,0.49406,0.074791,0.3392,0.047514,0,0.0048394,0,0.16806,0.0026397,0.011879,0,0,0.15046,0.19446,0,0.023317,0.019798,0.036516,0.097228,0,0.014958,0.08271,0,0,0,0.088869,0,0.0013198,0.055433,0.11835,0.15222,0.0087989,0,0,0.025517,0.00043995,0.0061593,0.028157,0.021997,0.0030796,0.13374,0,0,0.0017598,0.00043995,0.20106,0,0,0.0043995,0.010119,0.00043995,0,0,0.0052794,0.0074791,0.0017598,0.0048394,0.0052794,0.27277,0.0017598,0.61901,0.098988,0,0.036956,0,0.018038,0,0,0.076111,0.0013198,0,0.0061593,0,0,0.0030796,0.00043995,0,0.16894,0.024637,0,0,0.47514,0.0065992,0.011439,0.008359,0.017158,0,0,0.0013198,0,0.028597,0,0,0,0.2037,0.0013198,0.021557,0,0.008359,0.79015,0,0.0052794,0,0.016278,0,0,0.0061593,0.00043995,0.032996,0.023317,0.031236,0.053674,0.0039595,0.016278,0.0030796,0,0,0.014958,0.034756,0.0057193,0,0.094589,0.00087989,0,0.010119
0.0070392,0,0,0,0,0,0,0.042235,0,0,0,0,0.11043,0,0,0,0,0,0.075231,0,0,0,0,0,0,0,0.042235,0,0,0.23493,0,0,0.0074791,0,0,0,0,0,0,0.0048394,0,0,0.018038,0,0,0.0013198,0,0,0,0.0021997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065992,0.00043995,0,0,0,0,0,0,0,0,0,0,0,0,0.0057193,0,0,0.015398,0,0,0,0,0,0,0,0.00043995,0.08579,0,0,0,0,0,0.033876,0,0,0,0,0,0,0,0.00043995,0,0,0.054114,0,0,0,0,0,0,0,0,0,0.13902,0,0,0,0,0,0,0,0,0,0,0,0.07963,0,0,0,0,0,0,0,0,0.1883,0,0,0,0,0,0.0096788,0.0074791,0,0,0,0,0,0,0,0.027277,0,0.12802,0,0.0030796,0,0,0,0,0.0035196,0,0,0,0,0,0.069512,0,0,0,0,0,0,0,0,0,0,0.08227,0,0,0,0,0,0.0043995,0,0
0.10999,0,0,0,0,0,0,0,0,0,0,0,0,0.014518,0,0,0,0.0048394,0,0,0,0,0,0,0.00043995,0,0,0,0,0,0,0,0.0070392,0,0.54421,0,0,0,0,0.013638,0,0,0.0030796,0,0,0,0,0,0.30532,0,0.029916,0,0,0.00043995,0,0,0,0.00087989,0,0.0021997,0.00043995,0,0,0,0,0.010999,0,0.00043995,0,0.0087989,0.0021997,0,0,0,0,0,0,0.040475,0.014958,0,0,0.00087989,0,0,0,0,0,0.026397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021997,0,0,0,0,0,0,0,0.007919,0,0,0,0,0,0,0,0,0.1949,0,0,0,0,0,0.0070392,0,0,0,0,0,0,0,0,0,0,0,0.00043995,0.0013198,0,0,0,0,0,0,0.0052794,0.061153,0,0,0,0,0.47558,0,0.021117,0.0092389,0,0,0,0.007919,0,0,0,0.054114,0,0.0013198,0,0,0,0.088869,0,0,0,0,0.1465,0,0,0,0.0030796,0,0,0.00087989,0,0,0,0,0,0.32028,0,0
0,0,0,0,0,0.0039595,0,0.00043995,0,0,0,0.16894,0,0,0.0052794,0,0.0070392,0,0.068192,0.28157,0,0,0,0,0.10647,0,0,0.065552,0.16586,0,0,0,0,0,0,0,0,0,0,0.021117,0.010999,0,0,0,0,0.27629,0.0096788,0,0,0.021557,0,0.18258,0.012758,0,0,0.00087989,0,0,0,0.15134,0.065552,0,0.014078,0.08139,0.10647,0.16454,0,0,0,0.077431,0.08051,0,0.0070392,0,0,0.059393,0,0,0,0,0,0.030356,0,0,0,0,0,0,0.0043995,0,0,0.035636,0,0,0,0,0,0.22745,0,0.0013198,0.00043995,0.007919,0,0.47162,0,0,0,0,0.00087989,0.059393,0,0.00087989,0,0,0.028157,0,0.019358,0,0,0,0.00043995,0.15222,0,0.017158,0,0.024197,0.16542,0,0,0,0,0.14518,0.0039595,0.0030796,0.13022,0,0,0,0,0,0.3216,0.0035196,0,0,0.18654,0,0,0,0,0,0,0,0,0,0,0,0,0.10295,0,0,0.0074791,0,0.036516,0,0.00087989,0,0,0,0,0.020678,0,0,0.010559,0,0.18654,0,0.0057193,0,0,0.013198,0,0.1267,0,0.00087989,0.010999,0,0,0
